Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
0.961,0.808,0.919,2070,ENDEM_GDP,AGO
0.943,0.792,0.89,2071,ENDEM_GDP,AGO
0.926,0.774,0.864,2072,ENDEM_GDP,AGO
0.911,0.758,0.84,2073,ENDEM_GDP,AGO
0.897,0.744,0.817,2074,ENDEM_GDP,AGO
0.884,0.73,0.794,2075,ENDEM_GDP,AGO
0.872,0.718,0.773,2076,ENDEM_GDP,AGO
0.86,0.705,0.752,2077,ENDEM_GDP,AGO
0.848,0.694,0.732,2078,ENDEM_GDP,AGO
0.837,0.682,0.712,2079,ENDEM_GDP,AGO
0.826,0.671,0.693,2080,ENDEM_GDP,AGO
0.814,0.661,0.673,2081,ENDEM_GDP,AGO
0.802,0.651,0.654,2082,ENDEM_GDP,AGO
0.791,0.641,0.636,2083,ENDEM_GDP,AGO
0.779,0.632,0.619,2084,ENDEM_GDP,AGO
0.768,0.624,0.605,2085,ENDEM_GDP,AGO
0.758,0.618,0.589,2086,ENDEM_GDP,AGO
0.748,0.612,0.574,2087,ENDEM_GDP,AGO
0.739,0.606,0.56,2088,ENDEM_GDP,AGO
0.73,0.599,0.546,2089,ENDEM_GDP,AGO
0.721,0.593,0.532,2090,ENDEM_GDP,AGO
0.712,0.587,0.519,2091,ENDEM_GDP,AGO
0.704,0.582,0.505,2092,ENDEM_GDP,AGO
0.697,0.576,0.492,2093,ENDEM_GDP,AGO
0.69,0.57,0.479,2094,ENDEM_GDP,AGO
0.684,0.565,0.467,2095,ENDEM_GDP,AGO
0.678,0.56,0.455,2096,ENDEM_GDP,AGO
0.674,0.556,0.444,2097,ENDEM_GDP,AGO
0.669,0.552,0.433,2098,ENDEM_GDP,AGO
0.665,0.549,0.422,2099,ENDEM_GDP,AGO
0.662,0.545,0.411,2100,ENDEM_GDP,AGO
1.103,1.103,1.103,2019,ENDEM_GDP,ALB
1.22,1.22,1.22,2020,ENDEM_GDP,ALB
1.14,1.14,1.14,2021,ENDEM_GDP,ALB
1.129,1.129,1.129,2022,ENDEM_GDP,ALB
1.14,1.14,1.14,2023,ENDEM_GDP,ALB
1.14,1.14,1.14,2024,ENDEM_GDP,ALB
1.133,1.133,1.121,2025,ENDEM_GDP,ALB
1.126,1.125,1.101,2026,ENDEM_GDP,ALB
1.125,1.119,1.083,2027,ENDEM_GDP,ALB
1.119,1.111,1.065,2028,ENDEM_GDP,ALB
1.111,1.101,1.045,2029,ENDEM_GDP,ALB
1.104,1.091,1.026,2030,ENDEM_GDP,ALB
1.095,1.079,1.007,2031,ENDEM_GDP,ALB
1.086,1.066,0.986,2032,ENDEM_GDP,ALB
1.076,1.052,0.966,2033,ENDEM_GDP,ALB
1.065,1.037,0.946,2034,ENDEM_GDP,ALB
1.053,1.021,0.924,2035,ENDEM_GDP,ALB
1.041,1.004,0.902,2036,ENDEM_GDP,ALB
1.027,0.986,0.861,2037,ENDEM_GDP,ALB
1.013,0.968,0.82,2038,ENDEM_GDP,ALB
0.998,0.949,0.78,2039,ENDEM_GDP,ALB
0.983,0.933,0.743,2040,ENDEM_GDP,ALB
0.968,0.914,0.706,2041,ENDEM_GDP,ALB
0.952,0.896,0.67,2042,ENDEM_GDP,ALB
0.936,0.877,0.634,2043,ENDEM_GDP,ALB
0.919,0.859,0.599,2044,ENDEM_GDP,ALB
0.903,0.841,0.565,2045,ENDEM_GDP,ALB
0.888,0.823,0.532,2046,ENDEM_GDP,ALB
0.872,0.804,0.522,2047,ENDEM_GDP,ALB
0.856,0.787,0.512,2048,ENDEM_GDP,ALB
0.841,0.769,0.503,2049,ENDEM_GDP,ALB
0.826,0.752,0.493,2050,ENDEM_GDP,ALB
0.811,0.735,0.484,2051,ENDEM_GDP,ALB
0.796,0.719,0.475,2052,ENDEM_GDP,ALB
0.783,0.704,0.466,2053,ENDEM_GDP,ALB
0.769,0.689,0.457,2054,ENDEM_GDP,ALB
0.756,0.675,0.448,2055,ENDEM_GDP,ALB
0.743,0.662,0.435,2056,ENDEM_GDP,ALB
0.731,0.649,0.422,2057,ENDEM_GDP,ALB
0.72,0.637,0.409,2058,ENDEM_GDP,ALB
0.708,0.625,0.397,2059,ENDEM_GDP,ALB
0.696,0.614,0.385,2060,ENDEM_GDP,ALB
0.685,0.603,0.374,2061,ENDEM_GDP,ALB
0.674,0.593,0.364,2062,ENDEM_GDP,ALB
0.663,0.583,0.354,2063,ENDEM_GDP,ALB
0.653,0.574,0.344,2064,ENDEM_GDP,ALB
0.643,0.564,0.335,2065,ENDEM_GDP,ALB
0.633,0.556,0.328,2066,ENDEM_GDP,ALB
0.623,0.55,0.321,2067,ENDEM_GDP,ALB
0.614,0.544,0.313,2068,ENDEM_GDP,ALB
0.604,0.539,0.306,2069,ENDEM_GDP,ALB
0.595,0.533,0.299,2070,ENDEM_GDP,ALB
0.586,0.528,0.292,2071,ENDEM_GDP,ALB
0.578,0.522,0.284,2072,ENDEM_GDP,ALB
0.574,0.517,0.277,2073,ENDEM_GDP,ALB
0.569,0.512,0.27,2074,ENDEM_GDP,ALB
0.565,0.508,0.263,2075,ENDEM_GDP,ALB
0.561,0.503,0.256,2076,ENDEM_GDP,ALB
0.556,0.499,0.249,2077,ENDEM_GDP,ALB
0.552,0.494,0.242,2078,ENDEM_GDP,ALB
0.548,0.49,0.236,2079,ENDEM_GDP,ALB
0.544,0.486,0.229,2080,ENDEM_GDP,ALB
0.54,0.482,0.223,2081,ENDEM_GDP,ALB
0.536,0.478,0.217,2082,ENDEM_GDP,ALB
0.532,0.474,0.211,2083,ENDEM_GDP,ALB
0.527,0.47,0.205,2084,ENDEM_GDP,ALB
0.524,0.467,0.199,2085,ENDEM_GDP,ALB
0.52,0.464,0.193,2086,ENDEM_GDP,ALB
0.517,0.461,0.188,2087,ENDEM_GDP,ALB
0.514,0.458,0.183,2088,ENDEM_GDP,ALB
0.511,0.455,0.178,2089,ENDEM_GDP,ALB
0.508,0.452,0.173,2090,ENDEM_GDP,ALB
0.505,0.45,0.168,2091,ENDEM_GDP,ALB
0.502,0.448,0.167,2092,ENDEM_GDP,ALB
0.5,0.446,0.167,2093,ENDEM_GDP,ALB
0.498,0.444,0.166,2094,ENDEM_GDP,ALB
0.495,0.442,0.166,2095,ENDEM_GDP,ALB
0.493,0.44,0.165,2096,ENDEM_GDP,ALB
0.491,0.438,0.165,2097,ENDEM_GDP,ALB
0.489,0.436,0.164,2098,ENDEM_GDP,ALB
0.488,0.435,0.164,2099,ENDEM_GDP,ALB
0.486,0.433,0.162,2100,ENDEM_GDP,ALB
0.428,0.428,0.428,2019,ENDEM_GDP,ARE
0.457,0.457,0.457,2020,ENDEM_GDP,ARE
0.437,0.437,0.437,2021,ENDEM_GDP,ARE
0.405,0.405,0.405,2022,ENDEM_GDP,ARE
0.4,0.4,0.4,2023,ENDEM_GDP,ARE
0.394,0.394,0.394,2024,ENDEM_GDP,ARE
0.384,0.384,0.379,2025,ENDEM_GDP,ARE
0.375,0.375,0.365,2026,ENDEM_GDP,ARE
0.373,0.372,0.358,2027,ENDEM_GDP,ARE
0.368,0.367,0.347,2028,ENDEM_GDP,ARE
0.362,0.361,0.337,2029,ENDEM_GDP,ARE
0.357,0.355,0.328,2030,ENDEM_GDP,ARE
0.351,0.349,0.318,2031,ENDEM_GDP,ARE
0.346,0.343,0.31,2032,ENDEM_GDP,ARE
0.341,0.338,0.302,2033,ENDEM_GDP,ARE
0.336,0.332,0.294,2034,ENDEM_GDP,ARE
0.332,0.327,0.286,2035,ENDEM_GDP,ARE
0.327,0.321,0.279,2036,ENDEM_GDP,ARE
0.322,0.316,0.272,2037,ENDEM_GDP,ARE
0.318,0.311,0.264,2038,ENDEM_GDP,ARE
0.314,0.307,0.258,2039,ENDEM_GDP,ARE
0.311,0.303,0.253,2040,ENDEM_GDP,ARE
0.308,0.299,0.249,2041,ENDEM_GDP,ARE
0.305,0.296,0.245,2042,ENDEM_GDP,ARE
0.302,0.292,0.241,2043,ENDEM_GDP,ARE
0.3,0.289,0.236,2044,ENDEM_GDP,ARE
0.297,0.286,0.233,2045,ENDEM_GDP,ARE
0.295,0.283,0.229,2046,ENDEM_GDP,ARE
0.292,0.281,0.226,2047,ENDEM_GDP,ARE
0.29,0.278,0.222,2048,ENDEM_GDP,ARE
0.288,0.275,0.218,2049,ENDEM_GDP,ARE
0.286,0.272,0.214,2050,ENDEM_GDP,ARE
0.284,0.27,0.211,2051,ENDEM_GDP,ARE
0.282,0.268,0.207,2052,ENDEM_GDP,ARE
0.28,0.265,0.204,2053,ENDEM_GDP,ARE
0.278,0.263,0.2,2054,ENDEM_GDP,ARE
0.277,0.261,0.197,2055,ENDEM_GDP,ARE
0.275,0.259,0.193,2056,ENDEM_GDP,ARE
0.273,0.257,0.19,2057,ENDEM_GDP,ARE
0.271,0.255,0.186,2058,ENDEM_GDP,ARE
0.27,0.252,0.182,2059,ENDEM_GDP,ARE
0.268,0.25,0.178,2060,ENDEM_GDP,ARE
0.265,0.248,0.174,2061,ENDEM_GDP,ARE
0.263,0.245,0.17,2062,ENDEM_GDP,ARE
0.26,0.242,0.165,2063,ENDEM_GDP,ARE
0.257,0.239,0.161,2064,ENDEM_GDP,ARE
0.254,0.235,0.157,2065,ENDEM_GDP,ARE
0.25,0.231,0.152,2066,ENDEM_GDP,ARE
0.247,0.228,0.148,2067,ENDEM_GDP,ARE
0.244,0.224,0.144,2068,ENDEM_GDP,ARE
0.242,0.221,0.14,2069,ENDEM_GDP,ARE
0.239,0.218,0.139,2070,ENDEM_GDP,ARE
0.237,0.216,0.136,2071,ENDEM_GDP,ARE
0.234,0.213,0.133,2072,ENDEM_GDP,ARE
0.231,0.21,0.13,2073,ENDEM_GDP,ARE
0.229,0.208,0.128,2074,ENDEM_GDP,ARE
0.227,0.205,0.125,2075,ENDEM_GDP,ARE
0.224,0.203,0.123,2076,ENDEM_GDP,ARE
0.222,0.2,0.12,2077,ENDEM_GDP,ARE
0.22,0.198,0.118,2078,ENDEM_GDP,ARE
0.218,0.196,0.115,2079,ENDEM_GDP,ARE
0.216,0.193,0.112,2080,ENDEM_GDP,ARE
0.213,0.191,0.11,2081,ENDEM_GDP,ARE
0.211,0.188,0.107,2082,ENDEM_GDP,ARE
0.209,0.186,0.105,2083,ENDEM_GDP,ARE
0.206,0.184,0.102,2084,ENDEM_GDP,ARE
0.204,0.182,0.1,2085,ENDEM_GDP,ARE
0.202,0.179,0.098,2086,ENDEM_GDP,ARE
0.2,0.177,0.095,2087,ENDEM_GDP,ARE
0.198,0.175,0.093,2088,ENDEM_GDP,ARE
0.196,0.173,0.091,2089,ENDEM_GDP,ARE
0.194,0.171,0.089,2090,ENDEM_GDP,ARE
0.192,0.169,0.087,2091,ENDEM_GDP,ARE
0.19,0.167,0.085,2092,ENDEM_GDP,ARE
0.188,0.165,0.083,2093,ENDEM_GDP,ARE
0.186,0.163,0.082,2094,ENDEM_GDP,ARE
0.185,0.161,0.08,2095,ENDEM_GDP,ARE
0.183,0.16,0.078,2096,ENDEM_GDP,ARE
0.182,0.158,0.077,2097,ENDEM_GDP,ARE
0.18,0.156,0.075,2098,ENDEM_GDP,ARE
0.179,0.155,0.074,2099,ENDEM_GDP,ARE
0.178,0.153,0.072,2100,ENDEM_GDP,ARE
0.796,0.796,0.796,2019,ENDEM_GDP,ARG
0.913,0.913,0.913,2020,ENDEM_GDP,ARG
0.815,0.815,0.815,2021,ENDEM_GDP,ARG
0.792,0.792,0.792,2022,ENDEM_GDP,ARG
0.836,0.836,0.836,2023,ENDEM_GDP,ARG
0.861,0.861,0.861,2024,ENDEM_GDP,ARG
0.812,0.812,0.804,2025,ENDEM_GDP,ARG
0.806,0.806,0.79,2026,ENDEM_GDP,ARG
0.817,0.813,0.789,2027,ENDEM_GDP,ARG
0.807,0.801,0.771,2028,ENDEM_GDP,ARG
0.801,0.793,0.757,2029,ENDEM_GDP,ARG
0.795,0.785,0.745,2030,ENDEM_GDP,ARG
0.79,0.777,0.732,2031,ENDEM_GDP,ARG
0.784,0.768,0.719,2032,ENDEM_GDP,ARG
0.778,0.759,0.706,2033,ENDEM_GDP,ARG
0.771,0.749,0.692,2034,ENDEM_GDP,ARG
0.764,0.738,0.679,2035,ENDEM_GDP,ARG
0.757,0.728,0.666,2036,ENDEM_GDP,ARG
0.75,0.717,0.639,2037,ENDEM_GDP,ARG
0.743,0.706,0.612,2038,ENDEM_GDP,ARG
0.736,0.695,0.586,2039,ENDEM_GDP,ARG
0.728,0.685,0.56,2040,ENDEM_GDP,ARG
0.721,0.675,0.535,2041,ENDEM_GDP,ARG
0.713,0.664,0.512,2042,ENDEM_GDP,ARG
0.705,0.656,0.488,2043,ENDEM_GDP,ARG
0.698,0.647,0.465,2044,ENDEM_GDP,ARG
0.69,0.638,0.443,2045,ENDEM_GDP,ARG
0.683,0.629,0.421,2046,ENDEM_GDP,ARG
0.675,0.621,0.417,2047,ENDEM_GDP,ARG
0.668,0.613,0.413,2048,ENDEM_GDP,ARG
0.66,0.604,0.409,2049,ENDEM_GDP,ARG
0.652,0.597,0.406,2050,ENDEM_GDP,ARG
0.644,0.589,0.402,2051,ENDEM_GDP,ARG
0.636,0.581,0.398,2052,ENDEM_GDP,ARG
0.627,0.574,0.394,2053,ENDEM_GDP,ARG
0.619,0.566,0.389,2054,ENDEM_GDP,ARG
0.611,0.558,0.384,2055,ENDEM_GDP,ARG
0.603,0.551,0.376,2056,ENDEM_GDP,ARG
0.597,0.544,0.368,2057,ENDEM_GDP,ARG
0.59,0.538,0.361,2058,ENDEM_GDP,ARG
0.584,0.534,0.354,2059,ENDEM_GDP,ARG
0.577,0.529,0.347,2060,ENDEM_GDP,ARG
0.571,0.525,0.34,2061,ENDEM_GDP,ARG
0.565,0.52,0.333,2062,ENDEM_GDP,ARG
0.559,0.515,0.326,2063,ENDEM_GDP,ARG
0.553,0.511,0.32,2064,ENDEM_GDP,ARG
0.548,0.506,0.313,2065,ENDEM_GDP,ARG
0.545,0.502,0.307,2066,ENDEM_GDP,ARG
0.541,0.498,0.3,2067,ENDEM_GDP,ARG
0.537,0.493,0.294,2068,ENDEM_GDP,ARG
0.534,0.489,0.287,2069,ENDEM_GDP,ARG
0.53,0.485,0.281,2070,ENDEM_GDP,ARG
0.527,0.481,0.274,2071,ENDEM_GDP,ARG
0.523,0.477,0.268,2072,ENDEM_GDP,ARG
0.52,0.474,0.261,2073,ENDEM_GDP,ARG
0.517,0.47,0.255,2074,ENDEM_GDP,ARG
0.514,0.466,0.248,2075,ENDEM_GDP,ARG
0.511,0.463,0.242,2076,ENDEM_GDP,ARG
0.508,0.46,0.235,2077,ENDEM_GDP,ARG
0.505,0.456,0.229,2078,ENDEM_GDP,ARG
0.502,0.453,0.222,2079,ENDEM_GDP,ARG
0.499,0.45,0.216,2080,ENDEM_GDP,ARG
0.497,0.446,0.21,2081,ENDEM_GDP,ARG
0.494,0.443,0.204,2082,ENDEM_GDP,ARG
0.492,0.44,0.198,2083,ENDEM_GDP,ARG
0.489,0.438,0.192,2084,ENDEM_GDP,ARG
0.487,0.435,0.187,2085,ENDEM_GDP,ARG
0.484,0.433,0.181,2086,ENDEM_GDP,ARG
0.482,0.43,0.176,2087,ENDEM_GDP,ARG
0.479,0.428,0.171,2088,ENDEM_GDP,ARG
0.477,0.425,0.166,2089,ENDEM_GDP,ARG
0.475,0.423,0.161,2090,ENDEM_GDP,ARG
0.473,0.421,0.156,2091,ENDEM_GDP,ARG
0.472,0.419,0.155,2092,ENDEM_GDP,ARG
0.47,0.417,0.155,2093,ENDEM_GDP,ARG
0.469,0.415,0.154,2094,ENDEM_GDP,ARG
0.467,0.414,0.153,2095,ENDEM_GDP,ARG
0.466,0.412,0.153,2096,ENDEM_GDP,ARG
0.465,0.411,0.152,2097,ENDEM_GDP,ARG
0.464,0.41,0.152,2098,ENDEM_GDP,ARG
0.463,0.409,0.151,2099,ENDEM_GDP,ARG
0.462,0.408,0.151,2100,ENDEM_GDP,ARG
2.123,2.123,2.123,2019,ENDEM_GDP,ARM
2.364,2.364,2.364,2020,ENDEM_GDP,ARM
2.21,2.21,2.21,2021,ENDEM_GDP,ARM
1.951,1.951,1.951,2022,ENDEM_GDP,ARM
1.889,1.889,1.889,2023,ENDEM_GDP,ARM
1.867,1.867,1.867,2024,ENDEM_GDP,ARM
1.825,1.825,1.806,2025,ENDEM_GDP,ARM
1.776,1.776,1.739,2026,ENDEM_GDP,ARM
1.707,1.7,1.65,2027,ENDEM_GDP,ARM
1.657,1.649,1.583,2028,ENDEM_GDP,ARM
1.604,1.592,1.515,2029,ENDEM_GDP,ARM
1.553,1.537,1.451,2030,ENDEM_GDP,ARM
1.503,1.484,1.388,2031,ENDEM_GDP,ARM
1.454,1.431,1.33,2032,ENDEM_GDP,ARM
1.407,1.38,1.274,2033,ENDEM_GDP,ARM
1.362,1.33,1.22,2034,ENDEM_GDP,ARM
1.317,1.281,1.167,2035,ENDEM_GDP,ARM
1.274,1.233,1.117,2036,ENDEM_GDP,ARM
1.233,1.188,1.05,2037,ENDEM_GDP,ARM
1.193,1.144,0.986,2038,ENDEM_GDP,ARM
1.154,1.103,0.923,2039,ENDEM_GDP,ARM
1.117,1.066,0.866,2040,ENDEM_GDP,ARM
1.082,1.03,0.811,2041,ENDEM_GDP,ARM
1.049,0.996,0.76,2042,ENDEM_GDP,ARM
1.018,0.964,0.711,2043,ENDEM_GDP,ARM
0.988,0.933,0.666,2044,ENDEM_GDP,ARM
0.96,0.904,0.622,2045,ENDEM_GDP,ARM
0.933,0.877,0.581,2046,ENDEM_GDP,ARM
0.908,0.851,0.566,2047,ENDEM_GDP,ARM
0.884,0.827,0.552,2048,ENDEM_GDP,ARM
0.862,0.804,0.539,2049,ENDEM_GDP,ARM
0.84,0.781,0.525,2050,ENDEM_GDP,ARM
0.82,0.76,0.513,2051,ENDEM_GDP,ARM
0.8,0.74,0.501,2052,ENDEM_GDP,ARM
0.782,0.722,0.489,2053,ENDEM_GDP,ARM
0.764,0.705,0.478,2054,ENDEM_GDP,ARM
0.747,0.688,0.467,2055,ENDEM_GDP,ARM
0.731,0.674,0.453,2056,ENDEM_GDP,ARM
0.715,0.665,0.441,2057,ENDEM_GDP,ARM
0.7,0.656,0.429,2058,ENDEM_GDP,ARM
0.691,0.646,0.417,2059,ENDEM_GDP,ARM
0.682,0.638,0.406,2060,ENDEM_GDP,ARM
0.674,0.629,0.395,2061,ENDEM_GDP,ARM
0.666,0.62,0.384,2062,ENDEM_GDP,ARM
0.658,0.611,0.374,2063,ENDEM_GDP,ARM
0.651,0.602,0.364,2064,ENDEM_GDP,ARM
0.644,0.594,0.355,2065,ENDEM_GDP,ARM
0.637,0.585,0.346,2066,ENDEM_GDP,ARM
0.63,0.577,0.337,2067,ENDEM_GDP,ARM
0.623,0.569,0.328,2068,ENDEM_GDP,ARM
0.617,0.562,0.32,2069,ENDEM_GDP,ARM
0.61,0.555,0.312,2070,ENDEM_GDP,ARM
0.604,0.548,0.303,2071,ENDEM_GDP,ARM
0.598,0.542,0.295,2072,ENDEM_GDP,ARM
0.592,0.536,0.287,2073,ENDEM_GDP,ARM
0.586,0.53,0.28,2074,ENDEM_GDP,ARM
0.58,0.524,0.272,2075,ENDEM_GDP,ARM
0.575,0.519,0.264,2076,ENDEM_GDP,ARM
0.569,0.514,0.257,2077,ENDEM_GDP,ARM
0.564,0.509,0.25,2078,ENDEM_GDP,ARM
0.56,0.505,0.243,2079,ENDEM_GDP,ARM
0.555,0.5,0.236,2080,ENDEM_GDP,ARM
0.55,0.496,0.229,2081,ENDEM_GDP,ARM
0.545,0.491,0.223,2082,ENDEM_GDP,ARM
0.541,0.487,0.216,2083,ENDEM_GDP,ARM
0.536,0.482,0.21,2084,ENDEM_GDP,ARM
0.532,0.478,0.204,2085,ENDEM_GDP,ARM
0.527,0.474,0.198,2086,ENDEM_GDP,ARM
0.523,0.47,0.192,2087,ENDEM_GDP,ARM
0.519,0.466,0.186,2088,ENDEM_GDP,ARM
